Type,Amount,Customer ID,Recipient ID,Is Fraud
PAYMENT,11938.61,11697281847,21535026957,0
PAYMENT,4233.45,1737104370,2105966264,0
PAYMENT,32643.79,1821405322,2505231702,0
PAYMENT,622.15,11328323494,21311292881,0
PAYMENT,4573.12,11408533352,2617928649,0
PAYMENT,6057.8,1252615006,279919963,0
PAYMENT,5770.32,11943750504,21907604549,0
PAYMENT,9152.97,1176955204,2353023213,0
DEBIT,12154.7,11011044643,3451111351,0
PAYMENT,8378.01,11358857082,2979550238,0
PAYMENT,9616.45,12056234595,21558395480,0
PAYMENT,2231.28,12023917549,21416415959,0
PAYMENT,4932.54,11398260359,2371397455,0
CASH_IN,65413.89,12052223881,3614685048,0
CASH_IN,98560.08,11213871206,3434091818,0
CASH_IN,15054.61,1628392976,3832279283,0
CASH_IN,161632.16,1725832346,3985934102,0
CASH_IN,47529.19,11113895488,31359044626,0
CASH_IN,9577.45,11527007086,3838411509,0
CASH_IN,414238.59,11523649562,31359044626,0
CASH_IN,89327.65,11807176280,3451111351,0
CASH_IN,194900.16,1203819996,31262822392,0
CASH_IN,24470.43,11977618945,31360767589,0
CASH_IN,217668.38,1662925691,3476800120,0
CASH_IN,9067.51,11995952705,31182461167,0
CASH_IN,336827.91,11244880808,3476402209,0
CASH_IN,45317.95,11060519157,32096057945,0
CASH_IN,230021.01,158890945,31170794006,0
CASH_IN,154578.28,11269773610,3564160838,0
CASH_IN,314134.01,1464649704,31509514333,0
CASH_IN,206405.92,1367967231,3453211571,0
CASH_IN,158995.29,136531985,31816757085,0
CASH_IN,188238.54,1815336475,3766572210,0
CASH_IN,21255.8,1609483101,31381128261,0
CASH_IN,205955.77,11149407083,31688019098,0
CASH_IN,178370.36,1767436045,31590550415,0
CASH_IN,42547.96,11430199669,3673068808,0
CASH_IN,15152.15,11847431070,31262822392,0
CASH_IN,39249.67,11043639521,31225616405,0
CASH_IN,101669.17,11660837991,31234776885,0
CASH_IN,81694.11,11325866488,32083562754,0
CASH_IN,10266.7,11306794745,31256728724,0
CASH_IN,35502.25,11454171136,31832580921,0
CASH_IN,183250,11195396074,3736709391,0
CASH_IN,219220.21,1811562535,3451111351,0
CASH_IN,254895.5,11560379655,31509514333,0
CASH_IN,143148.97,11824322115,31170794006,0
CASH_IN,132457.52,1702999333,31262822392,0
CASH_IN,148834.28,11648582256,3766572210,0
CASH_IN,106727.81,1865858182,3665576141,0
CASH_IN,223123.71,1951988316,31359044626,0
CASH_IN,194311.34,1647973805,333524623,0
CASH_IN,338964.91,11591161296,3766572210,0
CASH_IN,247575.4,1842331982,31262822392,0
CASH_IN,29467.02,12076249476,31749186397,0
CASH_IN,90340.16,1660595570,31590550415,0
CASH_IN,198847.32,11088491512,31023714065,0
CASH_IN,155075.41,11434066477,31971489295,0
CASH_IN,76932.89,1648315947,31023714065,0
CASH_IN,92971.79,12117642238,3796533847,0
CASH_IN,7322.98,1913242382,3146305349,0
CASH_IN,222126.95,1870322840,31286084959,0
CASH_IN,62983.91,1837246227,31740000325,0
CASH_IN,1271.77,1173738886,3932583850,0
CASH_IN,246816.65,11262237002,333524623,0
CASH_IN,21898.97,12029754983,3747464370,0
CASH_IN,30811.56,11946111918,322805895,0
CASH_IN,100275.09,1564817260,3564160838,0
CASH_IN,46630.53,1194415222,32083562754,0
CASH_IN,158775.58,1798622145,31023714065,0
CASH_IN,90556.08,1638695843,3288665596,0
CASH_IN,173948.89,11411543296,31740000325,0
CASH_IN,66216.71,11800967368,397730845,0
CASH_IN,216133.99,1338887787,3747464370,0
CASH_IN,371883.82,11061448687,31971489295,0
CASH_IN,770537.37,12015999862,31883840933,0
CASH_IN,71275.47,11467515503,320671747,0
CASH_IN,336298.77,11533330615,31789550256,0
CASH_IN,317393.38,11197721383,31286084959,0
CASH_IN,181002.01,11917082298,31749186397,0
CASH_IN,311449.38,11639765351,31789550256,0
CASH_IN,270824.42,1478209179,31816757085,0
PAYMENT,1449.03,11166230227,2365056339,0
PAYMENT,3551.48,1307411297,2166536076,0
CASH_OUT,227768.63,11445424568,31023714065,0
CASH_OUT,172986.7,11374217958,333524623,0
PAYMENT,4940.2,11459016715,2912747546,0
PAYMENT,2755.96,11530957251,21292472219,0
DEBIT,8807.01,1767511741,320671747,0
DEBIT,3111.86,1548795052,3240650537,0
PAYMENT,10040.52,12143571436,22117099736,0
DEBIT,5363,1691863815,31321640594,0
PAYMENT,11990.19,1647149086,22070160397,0
PAYMENT,266.88,1103787801,21205580258,0
PAYMENT,1928.55,11959451969,2777313177,0
PAYMENT,10648.06,11441328175,21327895505,0
PAYMENT,962.43,11831141281,21705277839,0
PAYMENT,8348.1,12000648320,2142099757,0
PAYMENT,6969.67,11114335860,280026551,0
TRANSFER,20128,1137533655,31848415041,1
CASH_OUT,20128,11118430673,3339924917,1
PAYMENT,154.87,11527254842,22000469839,0
DEBIT,4040.84,11800693087,31825027294,0
PAYMENT,6490.17,11717473929,22100572327,0
PAYMENT,1101.09,11868578441,2659996839,0
DEBIT,4347.78,1890160158,31531333864,0
CASH_OUT,213922.13,11768127248,31234776885,0
CASH_OUT,83859.59,1119112899,31590550415,0
CASH_OUT,33269.25,1375074687,31629911510,0
CASH_OUT,51749.94,11429616542,3297927961,0
CASH_OUT,86410.3,1662666707,31023714065,0
CASH_OUT,10856.63,11821100643,31740000325,0
CASH_OUT,161613.93,1593768538,31789550256,0
CASH_OUT,244361.81,11191864687,333524623,0
CASH_OUT,596617.87,1466032056,31234776885,0
CASH_OUT,108600.78,1690822257,31810132623,0
CASH_OUT,377520.94,1726212590,31789550256,0
CASH_OUT,60758.42,11058822905,31318822808,0
CASH_OUT,86204.31,1475394679,31789550256,0
CASH_OUT,1234,11574615832,31983025922,0
CASH_OUT,18288.91,11049590050,31286084959,0
CASH_OUT,248979.22,11662592920,333524623,0
CASH_OUT,126774.5,11357686726,31234776885,0
CASH_OUT,38428.19,11491522744,31568059495,0
CASH_OUT,109732.52,1501608687,31816757085,0
CASH_OUT,17851.54,1929706284,3824208363,0
CASH_OUT,5223.97,142820240,31122805102,0
CASH_OUT,63807.17,11822434669,32083562754,0
CASH_OUT,406297.68,11592840862,3985934102,0
PAYMENT,4779.93,1955611965,21367672657,0
TRANSFER,16631.14,11021565761,3998351292,0
PAYMENT,2771.16,11692375649,22002790740,0
PAYMENT,3154.06,1237373286,2742255664,0
PAYMENT,7813.63,1883521348,21115013644,0
PAYMENT,360.13,12086068243,21070194629,0
CASH_OUT,431381.17,11076202543,3306206744,0
TRANSFER,43670.84,1749486981,3885951223,0
PAYMENT,7342.63,11731295355,2385332399,0
PAYMENT,7417.09,12061440682,2883020319,0
PAYMENT,8865.26,11488946768,21942356772,0
CASH_OUT,213490.87,11907241392,31971489295,0
PAYMENT,7444.4,11269118128,21863100050,0
CASH_OUT,287265.38,1739264372,3306206744,0
CASH_OUT,416001.33,1749981943,3667346055,1
PAYMENT,6432.26,11313960293,21155757579,0
PAYMENT,8690.86,11785111044,21482748887,0
PAYMENT,3791.28,1494894055,21123226989,0
PAYMENT,4111.34,1500885941,21115381650,0
PAYMENT,7163.9,1616412281,22118096382,0
PAYMENT,6557.51,1878861517,2746394140,0
PAYMENT,17348.25,11705665942,21731763384,0
PAYMENT,1586.28,11100619942,287242619,0
PAYMENT,6811.97,1864248990,2285074186,0
PAYMENT,36651.07,115892131,2484841769,0
PAYMENT,4804.68,1879311295,21274247563,0
PAYMENT,19375.5,11483145520,21961129028,0
PAYMENT,13833.75,1163385254,21506938939,0
PAYMENT,21008.52,1970781872,21850597787,0
PAYMENT,22043.92,1258737099,21190566357,0
PAYMENT,32635.14,1407997647,2428996455,0
PAYMENT,11438.39,11988939205,280141040,0
PAYMENT,13527.16,1275056979,2106557175,0
PAYMENT,11881.78,1371976476,2612937843,0
PAYMENT,9805.46,1480184864,21433956626,0
PAYMENT,9470.85,1483525032,22109219177,0
PAYMENT,20560.86,1429058804,2259319861,0
PAYMENT,13679.84,152913970,21059634518,0
PAYMENT,15448,1836969741,2436094532,0
PAYMENT,1987.4,1567852222,21541433310,0
PAYMENT,4145.04,11938025186,2405036720,0
PAYMENT,3511.45,12088582214,2620456576,0
PAYMENT,1118.1,11220759559,21923634801,0
PAYMENT,15.06,11730337646,2418513504,0
CASH_IN,352568.35,11256405521,3665576141,0
PAYMENT,3043.27,12051598050,2188791662,0
PAYMENT,9758.09,161426020,21347016882,0
PAYMENT,5924.89,11829460911,21662912171,0
PAYMENT,9550.43,1708153797,2883380345,0
PAYMENT,4355.66,154960993,2276748028,0
DEBIT,6973.12,1373544591,31568059495,0
PAYMENT,2358.63,1409565350,2771923297,0
DEBIT,374.36,11210939243,31335050193,0
PAYMENT,8946.63,11079125839,2321772459,0
PAYMENT,20573.4,1696165690,2181078353,0
PAYMENT,8358.12,11542598424,2645875534,0
PAYMENT,1006.76,12054451662,2673672784,0
PAYMENT,10498.05,11659309731,21056862342,0
TRANSFER,463722.76,11734184086,3832279283,0
TRANSFER,138857.19,11947941827,31789550256,0
PAYMENT,5184.9,1785625589,21667534569,0
PAYMENT,3626.96,11758893871,21170111701,0
PAYMENT,282.42,11985028494,2830863979,0
DEBIT,8703.54,11832283291,31335050193,0
PAYMENT,3673.1,11532554556,2620423816,0
PAYMENT,9800.58,1976358110,21690233783,0
CASH_OUT,88987.11,12014563089,3932583850,0
PAYMENT,4227.19,1198098993,2553672556,0
PAYMENT,2881.51,1854653864,21415439780,0
PAYMENT,4376.46,1703555670,2179808568,0
PAYMENT,11656.12,11068445309,273698537,0
TRANSFER,345698.98,11453062635,3997608398,0
PAYMENT,3292.21,11632789609,2659059448,0
PAYMENT,7367.06,1124494140,2246826139,0
PAYMENT,2937.34,12083854344,2403598020,0
DEBIT,1150.14,11119242936,31122805102,0
PAYMENT,3563.36,12123914473,2708443754,0
PAYMENT,2380.46,11091234211,2832145584,0
PAYMENT,2266.02,1224060798,21752535057,0
TRANSFER,32132.45,12116299597,31466073198,0
TRANSFER,51627.39,150720817,31526298704,0
TRANSFER,62073.54,11496220730,31740000325,0
TRANSFER,13614.91,1488600086,3380242442,0
TRANSFER,2290.73,11111379131,3660143728,0
TRANSFER,637161,11846982837,31789550256,0
TRANSFER,639378.37,11135935001,3392292416,0
TRANSFER,34390.85,1635288507,31291286504,0
TRANSFER,1867849.02,1355885103,3665576141,0
TRANSFER,1193410.46,11321115948,31590550415,0
TRANSFER,348186.2,1706665172,3306206744,0
TRANSFER,1440296.14,11649847375,31590550415,0
TRANSFER,799483.57,11153933106,3306206744,0
TRANSFER,969631.31,12144067911,3248609774,0
TRANSFER,483544.3,1593447952,31286084959,0
TRANSFER,326349.91,11950136544,3564160838,0
DEBIT,7546.88,1209360730,31259769769,0
PAYMENT,2469.75,1740007499,21971152916,0
DEBIT,1741.24,11687627235,3997608398,0
PAYMENT,553.25,11007660652,21276544608,0
PAYMENT,6606.31,11387620926,2265348534,0
PAYMENT,2075.94,11324173038,2917568725,0
TRANSFER,84212.94,11336775847,313329486,0
CASH_OUT,312108.51,11196963249,31262822392,0
PAYMENT,1647.93,11663488386,21380044647,0
PAYMENT,3533.32,11902801188,21998137093,0
PAYMENT,7659.86,1577127077,22122357625,0
PAYMENT,7203.07,11556162268,21650332494,0
CASH_OUT,116206.75,11924990666,31318822808,0
CASH_OUT,30331.38,1144445623,3998351292,0
PAYMENT,2063.77,11572745406,21340644388,0
PAYMENT,3035.35,11434015813,21023996917,0
CASH_OUT,123797.1,1295640874,3557041912,0
DEBIT,8233.25,1438151297,3846947180,0
PAYMENT,2271.34,196039159,22144644334,0
PAYMENT,3801.74,1375097969,21635082651,0
PAYMENT,1530.83,1788892554,21970073944,0
PAYMENT,4833.96,11060042118,21964847681,0
PAYMENT,5842.61,11992801971,21681094402,0
PAYMENT,2871.89,1754527431,2820677667,0
DEBIT,5297.36,12064883371,3655381473,0
TRANSFER,621561.65,182275756,31782113663,0
PAYMENT,829.07,11629353699,299808631,0
PAYMENT,3418.07,11651754404,21564892747,0
CASH_OUT,41924.75,11407324654,31526298704,0
CASH_OUT,173597.57,11101598632,3248609774,0
CASH_OUT,77642.84,11032568028,3667346055,0
CASH_OUT,144964.23,11380976928,3932583850,0
CASH_OUT,94038.9,1293474277,3998351292,0
CASH_OUT,26051.33,1413373997,3215145189,0
CASH_OUT,134143.27,12024711353,3451111351,0
CASH_OUT,497424.19,1711310213,3932583850,0
CASH_OUT,607616.73,11267042315,31286084959,0
CASH_OUT,681093.57,11335061928,31023714065,0
CASH_OUT,114057.61,11108706191,3932583850,0
CASH_OUT,205279.62,11160487387,3932583850,0
CASH_OUT,173512.93,1579447973,31816757085,0
CASH_OUT,166817.98,11990421361,31971489295,0
CASH_OUT,113283.13,1407148497,3885951223,0
CASH_OUT,179030.05,116373883,31360767589,0
CASH_OUT,94332,11878700101,31782113663,0
CASH_OUT,141111.15,140875560,32083562754,0
CASH_OUT,45756.23,11042891691,3392292416,0
CASH_OUT,6039.61,11893563925,31653844940,0
CASH_OUT,46261.02,11251967187,3575335780,0
CASH_OUT,312471.16,1901689694,31789550256,0
CASH_OUT,195490.04,11107204185,3564160838,0
CASH_OUT,107308.84,11523084197,31291286504,0
CASH_OUT,48252.82,11818747191,3451111351,0
CASH_OUT,25674.03,1747870628,3597190999,0
CASH_OUT,63830.49,1421191743,31531333864,0
CASH_OUT,96178.8,19844218,31749186397,0
CASH_OUT,155122.86,11403716230,3997608398,0
CASH_OUT,171757.76,11673916398,32050019814,0
CASH_OUT,8809.04,1756080817,31740000325,0
CASH_OUT,27320.2,1479734028,3614685048,0
CASH_OUT,517915.91,1388802347,31170794006,0
CASH_OUT,34629.16,11541046463,31860513229,0
CASH_OUT,94296.25,11910896157,3401424608,0
CASH_OUT,285360.06,1753426788,31782113663,0
CASH_OUT,161445.91,11586470445,3557041912,0
CASH_OUT,386683.04,11373577787,333524623,0
CASH_OUT,169854.57,1265577219,31816757085,0
CASH_OUT,126167.7,11624817884,3248609774,0
CASH_OUT,152757.58,11107579932,31262822392,0
CASH_OUT,49661.18,11784834205,3451111351,0
CASH_OUT,73513.5,11174586025,31750905143,0
CASH_OUT,166335.32,11627010197,333524623,0
CASH_OUT,234268.82,14073506,31750905143,0
CASH_OUT,306280.12,12044825144,31360767589,0
CASH_OUT,194620.68,1698747943,3453211571,0
CASH_OUT,128278.74,1407493402,31262822392,0
CASH_OUT,256773.54,11774690057,31971489295,0
CASH_OUT,105759.12,1480402503,31318822808,0
CASH_OUT,59390.46,1100445376,3977993101,0
CASH_OUT,131991.26,11396385390,31971489295,0
CASH_OUT,65025.3,1114414807,3977993101,0
CASH_OUT,82054.36,1144699438,31526298704,0
CASH_OUT,69708.79,11751500625,31335050193,0
CASH_OUT,9104.26,11650955365,3990355670,0
CASH_OUT,92553.64,11788380050,31182461167,0
CASH_OUT,66312.08,1493944943,31750905143,0
CASH_OUT,142282.63,11533547487,3453211571,0
CASH_OUT,114499.14,199770475,31899073220,0
CASH_OUT,76635.24,1727250772,3357863579,0
CASH_OUT,132574,11052768296,3977993101,0
CASH_OUT,39485.21,1626193099,31883840933,0
CASH_OUT,236825.42,1859123506,31899073220,0
CASH_OUT,327066.19,11597742167,3453211571,0
CASH_OUT,156819.6,1503595296,31318822808,0
CASH_OUT,13136.44,1754072705,31023714065,0
PAYMENT,4306.89,1908384914,2905847077,0
PAYMENT,8309.52,1156199931,2878991463,0
PAYMENT,5363.35,1612693043,21622613647,0
PAYMENT,132.42,1307605969,273688220,0
PAYMENT,19644.08,1130166095,21599674462,0
PAYMENT,895.24,11623060829,21205483858,0
PAYMENT,7641.08,11373949107,21189651769,0
PAYMENT,31188.22,11230013344,21607869297,0
PAYMENT,13954.75,1681639276,2727860268,0
PAYMENT,10497.33,11717739363,2138536309,0
PAYMENT,5843.75,1665137804,2509559152,0
PAYMENT,7260.2,11815370847,21801021153,0
PAYMENT,10285.86,11709578324,222446425,0
PAYMENT,6249.78,11338958728,21870723838,0
PAYMENT,848.74,1988904418,2261650860,0
PAYMENT,6993.7,1938613108,21598898814,0
PAYMENT,795.29,11850874910,2575360353,0
PAYMENT,9191.46,197901029,2809383315,0
CASH_OUT,132038.41,11324514662,3998351292,0
PAYMENT,6495.27,1908722588,2496757837,0
PAYMENT,1679.68,11548271808,217600354,0
TRANSFER,47477.97,11733056574,31629911510,0
DEBIT,1260.62,1636959006,31686100174,0
PAYMENT,15034.23,11059300256,21521568953,0
PAYMENT,3238.39,11605988985,21134202713,0
CASH_OUT,251241.14,11636178473,3997608398,0
PAYMENT,3644.12,1822232612,2633131207,0
CASH_OUT,283123.48,1852190062,31831477404,0
PAYMENT,2851.83,11674403916,21088239991,0
CASH_IN,94726.64,161137731,3476800120,0
PAYMENT,17020.69,11780293706,21658511941,0
PAYMENT,6523.19,11264941544,21878992188,0
PAYMENT,1383.56,11818449913,21495161082,0
DEBIT,1580.66,1961859592,31556995360,0
PAYMENT,2466.95,1798278875,21497268815,0
PAYMENT,1017.85,11926027290,21837601499,0
PAYMENT,2270.41,11690050988,21228798862,0
CASH_OUT,102265.88,11562764987,3392292416,0
DEBIT,13758.63,1216376974,31219161283,0
CASH_IN,5221.77,1164714495,3317071334,0
PAYMENT,12256.66,1789982400,21576277927,0
PAYMENT,8227.3,12080643905,22137642385,0
PAYMENT,527.15,11627883152,2481553464,0
PAYMENT,950.25,11076966140,21908781622,0
PAYMENT,12728.46,1749443480,2796553753,0
PAYMENT,1002.96,11721045976,2975001918,0
PAYMENT,6917.1,11250582716,2907815246,0
PAYMENT,1977.17,12019157894,2677217562,0
PAYMENT,9314.84,1827035437,21716164115,0
PAYMENT,1157.05,11360541835,2363397863,0
DEBIT,3766.99,12021053848,31123629720,0
PAYMENT,3464.41,11245593227,21525844775,0
CASH_OUT,68662.06,1118555812,31740000325,0
DEBIT,8679.29,11233505227,31877453512,0
PAYMENT,15266.05,11928621590,21016162524,0
PAYMENT,8348.75,1858423246,21419125235,0
PAYMENT,8419.73,188301993,2841166421,0
PAYMENT,6688.74,11377301456,2938199512,0
PAYMENT,1979.94,1691779749,237841489,0
PAYMENT,9574.31,11873121466,2115945887,0
PAYMENT,5287.68,11927499639,22079961240,0
PAYMENT,10627.18,1949673757,21999664216,0
PAYMENT,5809.78,1532677950,2688593710,0
TRANSFER,411363.54,11200048933,31049817027,0
PAYMENT,4086.5,1862025017,2739737502,0
PAYMENT,19741.22,11572127577,2546796969,0
PAYMENT,5270.72,1417797183,2261845810,0
CASH_IN,55827.09,11959708563,31850180796,0
CASH_OUT,174068.82,11877986974,333524623,0
TRANSFER,1277212.77,11334405552,3431687661,1
CASH_OUT,1277212.77,1467632528,3716083600,1
CASH_IN,24105.5,1422522663,3644345897,0
PAYMENT,6854.06,1145066402,2207988207,0
CASH_OUT,111899.09,11800500978,31883840933,0
PAYMENT,1231.79,1191310504,2799755007,0
PAYMENT,3380.1,1247515192,21850137076,0
DEBIT,2869.65,11556520190,31664439369,0
PAYMENT,1658.87,1701487403,2566641954,0
PAYMENT,823.36,12039984535,2299819831,0
PAYMENT,7541.47,11175418534,21442038800,0
DEBIT,3635.93,1296541232,3288665596,0
PAYMENT,1328.59,11997357673,21250603112,0
TRANSFER,56145.85,126357357,31058634310,0
PAYMENT,973.18,11990733619,21806378373,0
PAYMENT,619.24,11958592872,21682733268,0
DEBIT,300.41,11395262169,3736709391,0
TRANSFER,700967.19,11629454900,31060830840,0
PAYMENT,8354.27,12075372030,22092885124,0
DEBIT,5423.28,12139168000,3367746789,0
PAYMENT,708.59,11653751526,267671827,0
PAYMENT,8358.81,1253348306,22013768748,0
PAYMENT,2245.62,1194107588,21264674474,0
PAYMENT,4593.59,1175595853,21339345635,0
PAYMENT,399.66,11241938981,2168957945,0
PAYMENT,1617.9,11004430079,21379148981,0
PAYMENT,2167.26,1732597634,2832432849,0
PAYMENT,9738.95,12031927175,2176041373,0
PAYMENT,3396.25,11967617997,2726843606,0
PAYMENT,6780.78,1925803196,21288135425,0
PAYMENT,2284.54,149318987,21058650291,0
PAYMENT,502.61,12111882926,2172518776,0
PAYMENT,8716.47,1215759534,22129844134,0
CASH_OUT,209370.56,198351968,3885951223,0
CASH_OUT,117023.79,11278616846,322805895,0
PAYMENT,10891.96,1559050604,21240843015,0
PAYMENT,4149.86,1697460450,21416706187,0
PAYMENT,13252.81,11726616678,223076423,0
PAYMENT,1213.64,11006624255,21721180011,0
PAYMENT,5800.85,11349025531,21367068823,0
PAYMENT,8094.53,1338620258,21251788491,0
PAYMENT,3825.39,11502668485,21457551880,0
PAYMENT,12162.01,1903268937,2424732838,0
CASH_OUT,472385.25,11193841543,3392292416,0
PAYMENT,13427.34,1315461968,2290096578,0
PAYMENT,1873.13,1255941269,2217470033,0
PAYMENT,6443.58,11917784974,2938405008,0
PAYMENT,4008.01,1855547146,2211031000,0
CASH_OUT,197186.52,1105751207,3998351292,0
PAYMENT,1220.37,11174881426,214124949,0
DEBIT,1683.95,1745627268,31686100174,0
PAYMENT,2713.67,11195542839,21000171161,0
PAYMENT,4867.56,1130721104,2560549459,0
CASH_OUT,242940.23,11924227192,3453211571,0
PAYMENT,4433.98,1583559449,21895479349,0
PAYMENT,2168.8,1453671855,21648458262,0
PAYMENT,10059.7,152451302,2650013863,0
PAYMENT,8092.1,11856093404,2123337428,0
PAYMENT,11770.54,1105321150,21397333381,0
PAYMENT,1576.78,1820878444,22016038911,0
PAYMENT,320.53,11187410086,21509713998,0
DEBIT,3390.74,195322593,31336996537,0
PAYMENT,2736.35,1802255644,21525114112,0
PAYMENT,6029.92,11617156106,2288615534,0
PAYMENT,7506.65,1895366343,21416665097,0
PAYMENT,12621.09,1707635461,2619929778,0
PAYMENT,1582.67,11624211687,2808447015,0
PAYMENT,881.26,11997344422,21220806149,0
DEBIT,4651.67,11410367298,3824208363,0
PAYMENT,8074.16,1454160179,274885833,0
PAYMENT,4337.08,11827303532,21004009692,0
DEBIT,429.42,1791408866,31793436274,0
PAYMENT,7645.96,1515520300,2569138567,0
TRANSFER,221654.28,1637091966,3476800120,0
PAYMENT,10932.41,11428494531,2443110940,0
PAYMENT,4518.42,11504321715,2910123336,0
PAYMENT,1616.52,11260487756,2455668354,0
PAYMENT,3545.37,1328197868,21584918772,0
CASH_IN,159334.62,1431164562,3242131142,0
CASH_OUT,334262.17,11163088324,3985934102,0
PAYMENT,5403.87,1696739588,21209451152,0
PAYMENT,13288.84,11228963996,2373437697,0
PAYMENT,7079.24,182825098,22048102341,0
PAYMENT,4451.95,1932885627,2813131188,0
PAYMENT,25554.79,11251897263,2748006558,0
PAYMENT,6757.51,11313799195,21168079523,0
PAYMENT,2756.3,12093319848,22109027570,0
PAYMENT,4163.82,11151512955,22052489518,0
DEBIT,5416.8,1712423434,31321530272,0
PAYMENT,8356.44,12125470482,2793269462,0
DEBIT,7257.7,11641672672,3461160828,0
PAYMENT,5570.5,12121317689,215094126,0
PAYMENT,9181.99,11843743552,21139609587,0
PAYMENT,663.34,1948960194,2173060252,0
PAYMENT,1532.35,11302877661,21720797452,0
PAYMENT,1180.55,1562561015,2777813771,0
PAYMENT,7950.29,1567656864,21306535359,0
PAYMENT,5334.81,11401295795,2519019247,0
PAYMENT,760.21,1288919635,21572442646,0
PAYMENT,1697.56,11052842393,21545327692,0
PAYMENT,112.56,1167013780,2416049054,0
PAYMENT,13373.96,1779598031,2743219449,0
DEBIT,6606.47,1108982313,31870252780,0
CASH_OUT,208501.33,12113243119,31816757085,0
PAYMENT,1045.63,11851255134,2659937029,0
CASH_OUT,363482.02,11457226878,31899073220,0
DEBIT,2935.86,1121678773,31259769769,0
CASH_IN,88626.65,11443675930,3403147759,0
CASH_OUT,540789.56,11609086753,31023714065,0
PAYMENT,10430.39,11427775702,21468343491,0
PAYMENT,4279.07,11690481990,22114537280,0
PAYMENT,3537.25,12047984839,280499834,0
TRANSFER,66225.76,11968552224,3367746789,0
PAYMENT,964.77,11095947149,2898695324,0
PAYMENT,12178.51,11402531280,2190628410,0
CASH_OUT,310157.55,11556461159,31590550415,0
PAYMENT,2272.54,11642973315,21972326147,0
PAYMENT,6078.56,1405741210,21764291958,0
PAYMENT,4108.8,11712230656,21777745301,0
PAYMENT,2671.31,1164439551,2669053685,0
PAYMENT,12426.38,1896852376,21840670774,0
PAYMENT,17373.04,1229919394,2769877691,0
PAYMENT,7272.63,11057569470,21637876401,0
PAYMENT,6548.43,11324262781,22014233765,0
PAYMENT,2644.63,1237297104,21869673263,0
PAYMENT,6776.93,11418622705,21521204009,0
PAYMENT,1810.41,11925785585,2449338124,0
DEBIT,2586.39,11037475674,3392292416,0
TRANSFER,47564.74,1983767354,31671179293,0
PAYMENT,5485.04,132393008,21504083002,0
DEBIT,2644.54,11342374939,31948471365,0
PAYMENT,9361.47,11917562344,224097622,0
PAYMENT,1193.24,11807894765,2598325842,0
DEBIT,9549.7,1211973922,3728885526,0
CASH_OUT,593.4,11890287843,31123629720,0
PAYMENT,1122.14,1156711739,21732410217,0
TRANSFER,264361.19,12017860548,3716083600,0
PAYMENT,8148.08,11413886135,21693997031,0
PAYMENT,8264.22,1278262050,21489322191,0
PAYMENT,3393.22,11029898472,2461516748,0
PAYMENT,2392.53,1614580607,21443900956,0
PAYMENT,5324.43,11934692470,22032647583,0
CASH_OUT,160700.51,11395073533,3557041912,0
DEBIT,8901.32,168195659,3240650537,0
CASH_OUT,9864.23,12142893855,31254526270,0
PAYMENT,8791.02,1993420850,21374982240,0
TRANSFER,35063.63,11364127192,31136419747,1
CASH_OUT,35063.63,11635772897,31983025922,1
PAYMENT,1066.04,11768952842,2485686996,0
DEBIT,5430.64,1989126847,31526298704,0
CASH_OUT,161796.96,1609887969,3985934102,0
CASH_OUT,107292.25,11298380324,31096283470,0
PAYMENT,6488.6,11181545730,21535116392,0
PAYMENT,1617.97,1773348567,22115640742,0
CASH_OUT,427175.03,11602167682,3248609774,0
DEBIT,6765.12,167620673,31122805102,0
DEBIT,3269.72,11746257394,3793315160,0
PAYMENT,9499.4,11187779195,21611221523,0
PAYMENT,865.77,11523510420,2473073770,0
CASH_OUT,151096.79,1977997405,31049817027,0
DEBIT,4244.4,1280531669,31360767589,0
PAYMENT,885.9,11027569178,2893835279,0
PAYMENT,4322.17,11469907228,257085696,0
PAYMENT,7664.12,11160652496,21185618138,0
PAYMENT,3644.85,12030138610,21109752797,0
PAYMENT,12462.9,11988746735,21752856108,0
PAYMENT,3014.54,1439232821,21933328958,0
PAYMENT,5880.33,11264754451,21888639813,0
PAYMENT,14025.72,1463381475,2178401052,0
PAYMENT,12187.88,11441243996,2936219350,0
PAYMENT,10777.89,11495445111,21113829504,0
PAYMENT,708.82,1720770771,21911978617,0
DEBIT,5633.3,11038820134,31961176822,0
PAYMENT,2223.41,11658020779,22022285740,0
PAYMENT,2195.63,1988690806,21593368350,0
DEBIT,1668.11,1667890001,3673068808,0
TRANSFER,281425.06,1310276293,31831477404,0
TRANSFER,18561.23,11494277749,31629911510,0
TRANSFER,39069.42,11091107430,322805895,0
TRANSFER,63186.93,1521342639,31123629720,0
TRANSFER,419757.69,12114629072,3998351292,0
TRANSFER,127920.4,1557197074,3977993101,0
TRANSFER,11136.72,1669725336,31782580546,0
TRANSFER,33782.98,1537536188,31973538135,0
TRANSFER,3776389.09,1197491520,31883840933,0
TRANSFER,1127058.69,1458998685,3453211571,0
TRANSFER,112401.53,11700421020,31688019098,0
TRANSFER,668237.36,1345290829,31789550256,0
TRANSFER,789419.02,1883678948,31286084959,0
TRANSFER,569068.84,11906947271,31782113663,0
TRANSFER,682894.68,11177072083,31023714065,0
TRANSFER,443116.03,12010070923,3564160838,0
TRANSFER,3942.44,1502891368,31225616405,0
TRANSFER,539430.95,1566891420,31750905143,0
